"wir_id","incident_date","species","confirmed_category","behavior_observed","incident_status","county_name","latitude","longitude"
"WIR-2018-002745","9/20/2018 0:00","Black Bear","General Nuisance","Raiding Trash cans in neighborhood, trash all over ground this morning. Disturbing chasing livestock last night did not see bear but have tracks. Cows and calves running last night. Neighbor has trail camera video of bear in his trash earlier in week.Normally not found at these lower elevations of less than 2500 feet.","Closed","Madera",37.2256937,"-119.6983844"
"WIR-2018-002740","9/16/2018 0:00","Black Bear","General Nuisance","Totally confratable on property & not scared of humans. Middle of the day he is layied out in my driveway.","New","Del Norte",41.8420474,"-124.01152"
"WIR-2018-002736","9/17/2018 0:00","Black Bear","Depredation","Bear broke into chicken coop two nights in a row and killed 10 chickens.","Active","Mendocino",39.3753446,"-123.2719843"
"WIR-2018-002720","9/19/2018 0:00","Black Bear","Depredation","1 1/4 in plywood egg access door corner was destroyed giving access to coop.  Chickens were killed and removed through the same access.  November of last year bear was videoed bending chain link fence to gain entrance to area housing coop and run.  Coop run enclosure was destroyed but access was not gained to coop.  Coop and run were reinforced with welded wire and doors were reinforced.  Predation permit was obtained and bear trap was in place for approximately three weeks, but bear did not return.","New","Butte",39.5488714,"-121.3473051"
"WIR-2018-002713","9/19/2018 0:00","Black Bear","General Nuisance","Bear gets scared off but comes right back.","New","Del Norte",41.7494135,"-124.1508629"
"WIR-2018-002710","9/8/2018 0:00","Black Bear","General Nuisance","We've captured trail cam photos of a black bear in our neighborhood (7 homes located between Andiron Road and Frog Pond Road) several times in the last month.  Our neighbors have photos from February or March - we suspect to be the same animal.  It comes at various times at night - photographed as early as 9:15PM and as late / early as 6:30AM.  We are concerned about being outside after dark.This bear is a regular at dumping garbage cans and visits the apple and pear trees daily.","Closed","Mendocino",39.247834,"-123.7766162"
"WIR-2018-002707","9/18/2018 0:00","Black Bear","Depredation","Bear broke into chicken coupe that had been fortified with plywood","Active","Mendocino",39.2111176,"-123.5895252"
"WIR-2018-002705","9/16/2018 0:00","Black Bear","Depredation","On 9/17/2018 I contacted Mia Van Fleet who informed me that a black bear broke into their bee yard and destroyed 20 beehives.  Warden Awbrey and I saw photos of, and observed  the destroyed beehives. Mia Van Fleet is requesting a depredation permit to remove 1 (one) black bear. I recommended an electric fence to deter bears in the future.","New","Plumas",40.2133394,"-120.7655309"
"WIR-2018-002704","9/17/2018 0:00","Black Bear","Depredation","On 9/18/2018 I contacted Andre Essue who informed me that a black bear broke into his chicken coop and killed 5 (five) ducks and 8 (eight) chickens. Warden Awbrey and I observed the damage to the chicken coop. Mr. Essue would is requesting a depredation permit to remove 1 (one) black bear. I recommended an electric fence and a motion light to deter bears in the future.","New","Plumas",40.0754989,"-120.8384008"
"WIR-2018-002703","9/18/2018 0:00","Black Bear","Depredation","On 9/18/2018 I contacted Joe Pope who informed me that on several occasions a black bear has entered his property and killed his livestock. Mr. Pope is requesting a depredation permit to remove 1 (one) black bear. I recommended an electric fence to Mr. Pope to help deter bears in the future.","New","Plumas",40.0190862,"-121.031614"
"WIR-2018-002697","9/12/2018 0:00","Black Bear","Depredation","Bear has broke fruit trees in front of house; broke vehicle window and garage door to gain entrance.  Also caused damage to other properties.","Closed","Alpine",38.7735379,"-119.8173789"
"WIR-2018-002690","9/16/2018 0:00","Black Bear","Depredation","Mother and two cubs.  Broke into my pheasant enclosure first, then my chicken coop.  Killing many birds, damaging thick wooden doors.  The bears then circled the goat pen, and keep coming back despite loud noises and air horns.All of our remaining animals are in our house.","Active","Butte",39.8308678,"-121.6698059"
"WIR-2018-002688","9/15/2018 0:00","Black Bear","Depredation","On 9/15/2018 I contacted Ed Garrish who informed me that a black bear had broken into his chicken coop on several occasions and killed his chickens. Warden Aubrey and I observed the damage to Mr. Garrish's chicken coop. Mr. Garrish showed Warden Aubrey and I a photo of the bear in his yard. Mr. Garrish is  requesting a depredation permit to remove 1 (one) black bear. I recommended an electric fence around his chicken coop to deter bears in the future.","New","Plumas",39.9290661,"-120.9053226"
"WIR-2018-002687","8/30/2018 0:00","Black Bear","Depredation","Fencing ripped apart, Coop door ripped open. Coop itself damaged.","Closed","Nevada",39.2105235,"-121.1012238"
"WIR-2018-002682","9/17/2018 0:00","Black Bear","Depredation","Bear broke into school's coop, killed 3 adult chickens and consumed, large scat found nearby","New","Ventura",34.4578032,"-119.1975482"
"WIR-2018-002680","9/17/2018 0:00","Black Bear","Depredation","Repeat damage to beehives","Closed","Placer",39.0490488,"-120.9529673"
"WIR-2018-002678","9/17/2018 0:00","Black Bear","Depredation","Destroying commercial pistachio trees","Active","Butte",39.6651068,"-121.6051911"
"WIR-2018-002676","9/15/2018 0:00","Black Bear","Depredation","The bears have no fear at times charging humans they killed 6 chickens while we were trying to scare them off no fear it seems to be a mom and her older cubs maybe yearnings they are big they broke into our horse stall to tear down the inside wall of the chicken coop after about an hour and a half of eating chicken and grain they proceded to go into our barn and go after my show goats we were able to chase them out of the barn and yes bring my show goat they almost ate into the house ! They were never at any point afraid of us and groweled at us at some points they were just 10 ft from our front door at an no fear ! They have returned every night we have all our lights on and take turns staying awake in hopes we can keep our livestock safe . They are not going to stop until we run out of animals .they tore down the chicken coop wall and our grain storage area also .","Closed","Nevada",39.2886956,"-121.0099376"
"WIR-2018-002670","9/17/2018 0:00","Black Bear","Depredation","Tearing down fence to get to chickens and feed. Has been here 8 nights in a row. Have made loud noises to scare him off but he doesn't scare. I have video of him tearing down fence.","Active","El Dorado",38.7552626,"-120.6626335"
"WIR-2018-002666","9/16/2018 0:00","Black Bear","General Nuisance","Hello we have been visited 2-3 times now by a Large Black Bear. Fence damage in several areas of property,eating all our garden and fruit trees clean,and now getting into trash cans.","New","Shasta",40.6405141,"-122.3938431"
"WIR-2018-002664","9/16/2018 0:00","Black Bear","General Nuisance","RP heard bear in neighbors yard, thinks that it's getting into the garbage","Active","Butte",39.8472891,"-121.5848615"
"WIR-2018-002662","9/14/2018 0:00","Black Bear","Depredation","I have used all of the recommended deterrent systems, including electric fencing, Plywood with nails, And motion detecting barking and alarm systems. This has been a recurring problem for about five years now. I had sustained about $10,000 worth of damage to my house and my vehicles. The bear has been inside my house while my children and I are present. There’s also several cubs that have been a problem. It is a nightly occurrence.","Closed","Placer",39.2412504,"-120.062524"
"WIR-2018-002661","9/17/2018 0:00","Black Bear","Depredation","Bear keeps going up and down pine tree in front yard. Coming onto front porch and banging on windows of house. Tearing apart the pine tree","Closed","Butte",39.800152,"-121.6042666"
"WIR-2018-002660","9/16/2018 0:00","Black Bear","Potential Human Conflict","I am a surgeon, and I live in Oak Glen, CA.  Driving home a few minutes ago, I witnessed 8-10 vehicles (apparent tourists to our local Oak Glen apple attractions) pulled over to the side of the road at 37888 Oak Glen Road, taking photos of an adult black bear that was no more than 5 feet from the road and approaching a car.  One driver had exited his vehicle and was taking photos with his cell phone.  I was concerned for the safety of the onlookers as well as the bear.  It seemed clear to me that the bear was confused or unafraid of the collection of cars and humans who had pulled over to observe this particular bear.Exactly one week ago at a similar time of day (late afternoon)  I observed an adult bear with two cubs climbing the fence and entering the  property at almost exactly the same location on the same property.I spoke with a Yucaipa deputy today, Paul Franklin, who recommended that I make this report to you of ""near"" human contact as described above and the probability in my opinion of threat to less than cautious tourists as well as the bear.  I do have photos and video myself of these events if viewing them would be important to how the Department considers these animals.","Active","San Bernardino",34.0581795,"-116.9764863"
"WIR-2018-002658","9/16/2018 0:00","Black Bear","Sighting",NA,"Closed","Mariposa",37.5097457,"-119.8327971"
"WIR-2018-002657","9/15/2018 0:00","Black Bear","General Nuisance","bear keeps getting into trash. I advised the rp to put trash away and haze bear","New","Mariposa",37.4675276,"-119.9186206"
"WIR-2018-002653","9/8/2018 0:00","Black Bear","Potential Human Conflict","A sow and two cubs were freely ravaging camps at Twin lakes Mammoth camp ground at 11:30 am. No camp host in sight. People we forced to scramble, and put every bit of food away. The bears freely destroyed tents ,and lunches ,coolers not secured quickly enough. Infants ,children, and disabled persons were present and in danger,or in possible harms way. We won't return until this problem is clearly under control,and we are presently warning others to do the same.","Active","Mono",37.6159413,"-119.0113543"
"WIR-2018-002651","8/16/2018 0:00","Black Bear","Depredation","Bear broke into our 5th wheel trailer through the back window (which was covered with plywood in hopes to prevent a break-in as several of our neighbors had already had bear damage). He tore down a cupboard door above our sink and pulled the lazy susan out along with spices and a can of pam left behind. He torn down and ripped the curtains. Luckily, he exited the same window he came in. We arrived Friday around noon to find the damage. Bear was sighted on our game camera around 11:30 p.m. the evening before. We pulled our 5th wheel home to have the damage repaired. Our address is 1767 Yellow Pine Trail which is located out of Johnsville on the red dirt road. We would like to have a trap set somewhere in the area as several of our neighbors are still having bear issues.","Active","Plumas",39.7815958,"-120.688259"
"WIR-2018-002649","9/14/2018 0:00","Black Bear","Depredation","RP states his beehives have been destroyed by a bear. The bear has been staying close to his beehives the past three days. He has approximately 170 bee hives and valued around $40,000 and the bear destroys 10+ per night.","Closed","Placer",39.0555509,"-120.9485184"
"WIR-2018-002648","9/12/2018 0:00","Black Bear","Depredation","Bear tore the back of our wooden chicken coop.  He was able to reach in through the hole he made and smash some of the laying boxes and kill 8 chickens. He came 3 times in one night.","New","Butte",39.7377141,"-121.590838"
"WIR-2018-002640","9/13/2018 0:00","Black Bear","General Nuisance","Saw bear thru video feed come to bedroom window and all around house.","New","Butte",39.7113631,"-121.5782373"
"WIR-2018-002633","9/13/2018 0:00","Black Bear","Depredation","Bear came on property and killed sheep.","New","Butte",39.4235533,"-121.3601226"
"WIR-2018-002630","9/13/2018 0:00","Black Bear","General Nuisance","Bear is on property and harassing dogs.","New","Butte",39.4236389,"-121.3600235"
"WIR-2018-002627","9/13/2018 0:00","Black Bear","Sighting",NA,"Closed","Lake",39.1190547,"-122.8959161"
"WIR-2018-002619","9/13/2018 0:00","Black Bear","General Nuisance","Bear is getting into garbage and causing property damage.","New","Humboldt",40.9198973,"-124.0241151"
"WIR-2018-002599","9/12/2018 0:00","Black Bear","General Nuisance","Bear was observed on camera 3 times over the last month on the RP's property.","Closed","Butte",39.7791822,"-121.6237266"
"WIR-2018-002594","9/11/2018 0:00","Black Bear","Depredation","Damaging personal property, tearing into Rv trailers, not scared of humans","New","Plumas",39.7910393,"-120.7016618"
"WIR-2018-002591","9/11/2018 0:00","Black Bear","Depredation","On 9-11-2018 at 1205 hrs I received a call from Harold Landon who informed to me a large black bear had destroyed approx. 30 bee boxes. The bee boxes are surrounded by an electric fence. H Landon is requesting a depredation permit to remove 1 black bear. On 09-14-2018 Warden Zeke Awbrey and I will conduct a full investigation and collect evidence as required.","New","Plumas",40.1006735,"-120.8806033"
"WIR-2018-002588","9/8/2018 0:00","Black Bear","Depredation","Bear is breaking into chicken coop and killing chickens","Active","Shasta",40.4827017,"-122.4640985"
"WIR-2018-002587","9/11/2018 0:00","Black Bear","Potential Human Conflict","I have seen a bear knocking our trash can over and dragging away trash and garbage at night and early morning . A bear or bears have been on our street now for several weeks and lately it has been almost every night! My family and neighbors are scared we might accidentally walk into him while coming home after dark anytime now. Also worried about our dog. Can you help us in any way please?  Thank you , Bill Mangan","New","Butte",39.8018567,"-121.5996866"
"WIR-2018-002576","9/9/2018 0:00","Black Bear","Depredation","Bear broke through fence and into chicken coop, killed chickens. R.I.P. was advised to take preventative measures for the future. No preventative measures seen. Preventative measures must be taken before permit issued.","New","Mendocino",39.3884126,"-123.7865672"
"WIR-2018-002573","9/3/2018 0:00","Black Bear","Depredation","On several occasions, but most recently on 9/02/18, a black bear has climbed our 6 foot wire fence, and then gotten on top of our chicken coop and tried to tear down the metal roofing and wire fencing of the coop. In our neighborhood of Mill Creek Lane and Quarry Road, the bear has been observed inside a parked fishing boat, tearing off a door to a shed, removing the chest freezer and tearing off the door, toppling garbage cans and dragging garbage bags into the forest, shredding trees for marking purposes (destroying the tree), tearing open organic garbage containers, and repeatedly trying to enter our chicken coop.There have been sightings of two bears; an adult and a juvenile.","New","Humboldt",41.0671962,"-124.1336857"
"WIR-2018-002571","9/10/2018 0:00","Black Bear","Depredation","Vehicles damaged.","Active","Placer",39.1991824,"-120.8145333"
"WIR-2018-002567","9/10/2018 0:00","Black Bear","General Nuisance","Two bear cubs and a mom have been in pinion pines estates in the Frazier park area for 2 weeks. Roaming during the day when kids get home from school.  Today the mom was chasing a small to medium sized dog.  No injuries yet.  Any way we can trap and move them?","Closed","Kern",34.8296241,"-119.0373613"
"WIR-2018-002565","9/9/2018 0:00","Black Bear","Depredation","Bears continuing to smash fence and break peach trees","Active","El Dorado",38.6683043,"-120.6697082"
"WIR-2018-002563","8/22/2018 0:00","Black Bear","Depredation","bear damaging vehicles of business","Active","Siskiyou",41.3247163,"-122.3223835"
"WIR-2018-002562","9/7/2018 0:00","Black Bear","Depredation","Bear tore hole in side of secure garage to get to trash stored inside. Also entered through window in garage and scratched siding on other parts of garage.","Active","Calaveras",38.2508329,"-120.3714817"
"WIR-2018-002561","9/9/2018 0:00","Black Bear","Depredation","Removal of one bear on 9/6/18.  Over the weekend continued to experience damage to garage and house even after removing all food items from the area.  New damage occurred.","Active","El Dorado",38.8829174,"-119.99181"
"WIR-2018-002557","9/10/2018 0:00","Black Bear","Depredation","Bear has been causing property (i.e. fence) damage daily, sometimes twice daily.  Activity has been ongoing for several months.","Active","Trinity",40.6909318,"-122.8608522"
"WIR-2018-002544","9/8/2018 0:00","Black Bear","Depredation","Arrived home around 10pm and found a large gate bent and two goats dead inside.","Closed","Tuolumne",37.8497895,"-120.1539142"
"WIR-2018-002543","9/7/2018 0:00","Black Bear","Depredation","An Adult Black bear has been seen at property for 2 weeks. Entering Communal spaces that hold food equipment. Opened refrigerator and entered doorways without locks. These spaces have high traffic. Disturbs trash. Knocks over containers. Rips trash bags. Interacts with German Shepard pet. Chasing pet. Doesnt leave property when making loud noises or people present.Knocks over bbq, other barriers.Takes trash into shrubbery and under structures.","New","Los Angeles",34.2101816,"-118.1394336"
"WIR-2018-002542","9/3/2018 0:00","Black Bear","General Nuisance","The bear is walking through my property searching for food. Getting into the neighbor garbage cans, and also broke my neighbors fence and walked through his back yard. It also defecated in his yard near the driveway","New","El Dorado",38.6951345,"-120.6129542"
"WIR-2018-002535","9/6/2018 0:00","Black Bear","Depredation","A bear has broken branches on several fruit trees in a small orchard.","Active","Lassen",40.3653598,"-120.6821569"
"WIR-2018-002519","9/3/2018 0:00","Black Bear","Depredation","On 9/3/18, bear went through a 3-strand electric fence surrounding RP's 3 beehives. The bear destroyed one of the beehives.  The RP, then put up a barbed-wire fence as well as the e-fence around the beehive but the bear returned on 9/4/18 and broke the fencing and destroyed a second beehive.  The RP has since enclosed his last beehive in a steel cage but he bear came back on 9/5/18 and was hanging around the property and would not leave even though the RP fired a warning shot next to animal to get it to leave.","Active","Mono",38.5447406,"-119.4998189"
"WIR-2018-002506","9/5/2018 0:00","Black Bear","Depredation","killed goat tethered in yard","Active","Butte",39.6388361,"-121.4575644"
"WIR-2018-002494","9/6/2018 0:00","Black Bear","Depredation","Occurred during the night but neighbor has provided a photo of the bear from a game camera set up after the last sheep was killed a few weeks ago.  The bear returned the night after that kill.This morning I observed damage to the fence around our ram and the partially eaten carcass of the ram in the middle of our field near our solar panels.  I'm concerned that he's now getting too close to our home and may damage the barn to get to the remaining ewes who have been secured in our barn each night since the first kill.  I'm certain the bear will return to feed on the ram tonight and would like a permit to have a friend shoot it if/when it does.  I'll be calling the local office after I submit this online report.","Closed","Humboldt",40.607576,"-124.17575"
"WIR-2018-002487","9/2/2018 0:00","Black Bear","Depredation","To Whom It May Concern:We seem to have a bear in our neighborhood (broke into car, went through trash bins,...) for the last two nights (September 2-4). We have removed all food items (we used to store cat food in one of our cars).Is there a possibility of the CA Department of Fish and Game trapping the bear and releasing the animal elsewhere? I don't think that a raccoon is capable of ripping out a car window. Many thanks! Dieter Dieter Wulfhorst42567 Bald Mountain RoadAuberry CA 93602dwcello@yahoo.com","New","Fresno",37.0619514,"-119.410355"
"WIR-2018-002481","9/5/2018 0:00","Black Bear","General Nuisance","The bear has been observed in the day and night in a heavily populated area. When I came out around midnight the bear was right outside the door about 8 feet away going through garbage. It showed no signs of aggression.  As a side note resorts in Tahoe should be required to have bear safe garbage cans.","New","El Dorado",38.948865,"-119.9597043"
"WIR-2018-002472","9/4/2018 0:00","Black Bear","Depredation","Bent fence to get in, killed chickens","Closed","Nevada",39.2210214,"-121.1042369"
"WIR-2018-002470","9/4/2018 0:00","Black Bear","Depredation","Bear killed one cow","Active","El Dorado",38.8893587,"-120.9279203"
"WIR-2018-002467","8/29/2018 0:00","Black Bear","Depredation","Bear (Sow and 2 cubs) crawled up to a three story window; broke window and entered an apartment complex room.  There were no attractants in the apartment. The apartment was vacant at the time.  Landlady evicts tenants that do not properly store their garbage or neglect food items in vehicles to cause attractants for bears around the complex.  S. Blair has had multiple reports from EDSO of responding to calls of sow and 2 cubs all summer.  Continuously breaking into occupied and vacant homes in that same area.","Active","El Dorado",38.9352188,"-119.9486228"
"WIR-2018-002466","9/3/2018 0:00","Black Bear","Depredation","Bear has broken branches and consumed fruit from 9 apple, peach, plum, and pear trees, and destroyed filter/pump in fountain on multiple occasions (no attractant present, other than water).  Bear is active during day and entered open garage during daytime 9/2 and got into trash can, which is secured inside garage during nighttime.","Active","San Bernardino",34.04354,"-117.0090479"
"WIR-2018-002460","9/3/2018 0:00","Black Bear","Depredation","Bear broke out a window on R/P's vehicle and entered the vehicle.","Closed","Humboldt",40.7831591,"-124.1045372"
"WIR-2018-002456","9/2/2018 0:00","Black Bear","Depredation","1) missing sheep2) two days later bear seen3) three days later 2nd sheep missing, bear scat and sheep body parts","Active","Butte",39.4236415,"-121.3599243"
"WIR-2018-002448","9/2/2018 0:00","Black Bear","Depredation","Bear has killed sheep's and goats.","Active","Butte",39.4235789,"-121.3599574"
"WIR-2018-002446","9/3/2018 0:00","Black Bear","Depredation","Has Broken down 3 fruit trees to eat as many pears .","New","El Dorado",38.6576192,"-120.5516709"
"WIR-2018-002444","9/1/2018 0:00","Black Bear","Depredation","On 08/31/18 at approximately 2100 hours, Lance Wherman was residing at 73417 Highway 70 with his girlfriend when a large black bear began to push on the back porch door.  At the time, the house hold garbage was near the kitchen back door. The bear continued to push on the door and then moved to another section of the house and ripped the north section of the house off. The bear was then trapped inside the back section of a room and began to panic destroying section of the room apart to get out.  The bear finally exited the house.  The bear has been reported to have return every night seeking out food at their house as well their neighbors.  The RP has attempted to spary neumonia around the door and house to mask any smells but the bear continues to come around.  The RP is requesting a depredation permit to remove the bear.  They have several small children and are concerned the bear will return and injure one of the kids.","New","Plumas",39.8072614,"-120.4832074"
"WIR-2018-002437","9/2/2018 0:00","Black Bear","General Nuisance","Today around 1pm heard a noise on my deck was a black bear going thru my garbage so I went to my upper deck and yelled at him and he ran off.","Closed","Tuolumne",38.2107481,"-119.9473236"
"WIR-2018-002431","8/6/2018 0:00","Black Bear","General Nuisance","A black bear tried to open the back door of our cabin. My brother turned on the light - my brother was able to see bear but because of reflection bear could not see him until my brother ""made big"" and yelled at bear, then he ran away. This bear around our cabin is habituated and becoming increasingly bold. He is seen in the daytime too. I am afraid to bring my grandchildren to the cabin and have them play around the house. As sad as I would be to euthanize wildlife, we are now living with extreme caution and often in fear.","Closed","Placer",39.0857543,"-120.1584431"
"WIR-2018-002430","8/30/2018 0:00","Black Bear","Depredation","Destruction of chicken coop, chickens killed, blood trail leads to bear scat.","Closed","Tuolumne",38.0341056,"-120.381226"
"WIR-2018-002429","9/1/2018 0:00","Black Bear","Depredation","Bear attacked our chicken coop twice over night. The first time we heard it and scared the bear off, found that the bear had ripped open our chicken coop doors and one bird was missing. This was about 10 pm. We re-secured the coop and went back to bed. Around 4:30 am went outside to check on coop and found one of the plywood doors ripped off and more chickens gone. We've also had a couple incidents in the last month with our garbage cans being broken into and our fruit trees being eaten from and broken.","Closed","Mendocino",38.950443,"-123.6451978"
"WIR-2018-002427","8/31/2018 0:00","Black Bear","General Nuisance","Bear had been in same location for approximately 36 hours without moving according to the RP. Upon arrival the bear appeared to be very lethargic and could barely move.","Closed","Kern",34.8385295,"-119.141569"
"WIR-2018-002415","8/31/2018 0:00","Black Bear","General Nuisance","Bear scat near apple trees in the backyard of my elderly parents in a residential area. Address is 1605 San Ramon Way, Santa Rosa.","New","Sonoma",38.4705283,"-122.6369578"
"WIR-2018-002413","8/30/2018 0:00","Black Bear","General Nuisance","Medium size bear in back yard (went over several fences and damaged trees).","New","Butte",39.733477,"-121.573553"
"WIR-2018-002412","8/29/2018 0:00","Black Bear","Depredation","A bear broke into a cabin and attempted to break into another cabin.","Active","Lassen",40.3500047,"-120.9006126"
"WIR-2018-002411","8/30/2018 0:00","Black Bear","General Nuisance","Knocked over garbage bin on two separate occasions. The second time I witnessed the bear and observed him return to the garbage bin two additional time last night.","New","Butte",39.8582704,"-121.6937892"
"WIR-2018-002409","8/29/2018 0:00","Black Bear","Depredation","Observed Bear numerous times on property.  RP stated that Bear killed 30 Chickens over a year period.","Closed","Mendocino",38.9662637,"-123.5755761"
"WIR-2018-002408","8/27/2018 0:00","Black Bear","Depredation","Repeat break ins to coop","Active","Placer",38.9731407,"-121.0082988"
"WIR-2018-002400","8/29/2018 0:00","Black Bear","Potential Human Conflict","Bear Family sighting in Newhall, Ca. Bears are getting into the trash and seem to be very relaxed and comfortable in the area. Concerned citizens would like a resolution. One bear was observed with a tag on it's ear.","New","Los Angeles",34.3502376,"-118.5395132"
"WIR-2018-002399","8/29/2018 0:00","Black Bear","General Nuisance","Getting into garbage and defecating on property.","New","Butte",39.7126518,"-121.5251289"
"WIR-2018-002392","8/30/2018 0:00","Black Bear","Potential Human Conflict","Let's just say the best is back!!!","Active","Humboldt",40.9590642,"-123.6473196"
"WIR-2018-002382","8/29/2018 0:00","Black Bear","General Nuisance","rp left her trash out side and momma bear and cubs started eating it. I advised rp to put trash away where bears could not get to it and haze them away if they come back. rp stated she would lock her trash up inside of a shipping container","New","Mariposa",37.5236846,"-119.9088329"
"WIR-2018-002378","8/26/2018 0:00","Black Bear","Depredation","Bear broke into house and caused damage. It also killed a goat.","Active","Fresno",37.0808793,"-119.4417926"
"WIR-2018-002374","8/26/2018 0:00","Black Bear","Depredation","Bear broke into my house through a cracked window while I was out of town.  Minor property damage.  Got to all my food in the cupboards and fridge/Freezer.","New","El Dorado",38.8421951,"-120.0189843"
"WIR-2018-002372","8/29/2018 0:00","Black Bear","Potential Human Conflict","Bear returned this a.m. but was frightened by my dog.  It knocked down what we put up to secure door.  We awoke to the noise.  I feel uneasy about tonight.  Going to drill boards but need a new door","Active","Humboldt",40.9588341,"-123.6470445"
"WIR-2018-002370","8/28/2018 0:00","Black Bear","Potential Human Conflict","I locked the bank door but the black bear entered into the dog door.  Tried to take a box that would not fit the threw the dog door.  Caused unsafe damage to the door.  We removed all food from the there, cleaned mess, and tried to temporarily cover damaged door","New","Humboldt",40.9711263,"-123.6439559"
"WIR-2018-002369","8/28/2018 0:00","Black Bear","Potential Human Conflict","I locked the bank door but the black bear entered into the dog door.  Tried to take a box that would not fit the threw the dog door.  Caused unsafe damage to the door.  We removed all food from the there, cleaned mess, and tried to temporarily cover damaged door","New","Humboldt",40.9528038,"-123.6417788"
"WIR-2018-002368","8/27/2018 0:00","Black Bear","Depredation","Bear going over perimeter fencing and destroying peach trees","Active","El Dorado",38.6682428,"-120.6697482"
"WIR-2018-002367","8/23/2018 0:00","Black Bear","General Nuisance","A black bear pried open a window of our cabin in Tahoma, California and ate all the food in the kitchen/refrigerator/freezer.  The kitchen was trashed and dishes broken.  She also broke into our neighbor's cabin and did similar damage.","New","El Dorado",39.0652739,"-120.1321894"
"WIR-2018-002365","8/28/2018 0:00","Black Bear","Depredation","Bear poop with chicken parts. Ripped apart the wire on two sides of the coop.","Active","Mendocino",39.3883487,"-123.7826921"
"WIR-2018-002363","8/29/2018 0:00","Black Bear","Depredation","Black Bear Broke into chicken Coop, attacked and killed all chickens in the coop. Bear would not leave when confronted with noise or thrown items. Bear left after approximately 10 minutes after initial engagement. Has since returned to coop area.","Closed","Placer",39.3154586,"-120.1874347"
"WIR-2018-002362","8/21/2018 0:00","Black Bear","Depredation","About 6 months ago the bear began breaking into our cars and travel trailer. We filed insurance claims because of the extent of the damage. About a week ago he tore a whole in our garage and pillaged our office pantry and large freezer. I border up the damage. The next night he tore a second whole through the garage door. He entered our home through a window one night while my kids were sleeping and I chased him from the home. He has returned every night sense the first breakin. This bear has cost my family a lot of money and stress.","Active","El Dorado",38.6506148,"-120.5292906"
"WIR-2018-002360","8/28/2018 0:00","Black Bear","Depredation","Bear killed 16 chickens and damaged coop.","Active","Calaveras",38.3981553,"-120.4905529"
"WIR-2018-002353","8/28/2018 0:00","Black Bear","Potential Human Conflict","RP says the bear has been coming around every day for at least a month.  Within the last two weeks it has become more aggressive.  It shows up all hours of the day and night.  The bear will sit in the front yard, then move to the back, hang out around the front door.  The family feels trapped as they never know when the bear is going to show up.  RP interested in depredation permit.  No property damage as of yet.","New","Los Angeles",34.2461042,"-118.2411829"
"WIR-2018-002352","8/28/2018 0:00","Black Bear","General Nuisance","There is a bear that has come around my house three times. The first time was about a week ago, and it opened garbage cans, taking a bag with it. The second time was the following morning. I had cleaned everything up, but the bear pulled the doors off a storage shed and crushed the empty garbage cans in its rummaging.The third time was at 4:00 PM on 2018-08-28. My neighbor's dog alerted to it, and my neighbor called me about it. I saw it walking across the hillside behind my house heading in a southerly direction.","Closed","Madera",37.3237208,"-119.6231342"
"WIR-2018-002348","8/21/2018 0:00","Black Bear","Depredation","We have had 6 instances wherein a black bear has come into our camp.  One of which he broke a window on a residential trailer, tore off a vent on the top of the trailer, bent a bar where propane tanks are located and have paw smudge prints on all four sides of the trailer.   We have detailed pics and video reflecting same.  We have had similar circumstances on two different vehicles, wherein he crawled into the bed of the truck, trying to get to food inside of them.  Another nite he came back three different times, unafraid of people.We have friends/family camping with us for the Labor Day weekend, and I am very concerned for children/pets.  We are seeking a depredation permit to remove this guy one way or the other.  Thank you for your prompt response to this request.Cindy Tolotti775-247-5268","Active","Plumas",39.8704196,"-120.4922196"
"WIR-2018-002337","8/23/2018 0:00","Black Bear","General Nuisance","On 8/23/2018 a bear entered the RP's open garage and got into the refrigerator. She has observed it several times since in her back yard sleeping behind their hay-barn. She is concerned that it is injured or sick, and she is also concerned for the safety of her dogs.","Closed","Los Angeles",34.1469378,"-117.9732452"
"WIR-2018-002336","8/24/2018 0:00","Black Bear","Depredation","Around midnight on 8/24 the black bear tried to make its way into my chicken coop with my four chickens inside of it. The noise of the bear scratching the coop was heard and we went to the coop to see what was going on. The bear was on its back legs scratching from the top of the coop to get through the wire. It made a hole in the wire and the tarp. He was scared off and made no other damage. A neighbor said that their chickens were all attacked and eaten that same night.","Active","Placer",38.9806711,"-121.0048328"
"WIR-2018-002332","8/26/2018 0:00","Black Bear","Depredation","18 bee boxes destroyed to date","Active","Inyo",36.2119887,"-118.0334898"
"WIR-2018-002325","8/17/2018 0:00","Black Bear","Depredation","3-400 lb male coming nightly tore 4 windows  and some siding off travel trailer on 8-11, and tore siding off cabin, came back to trailer on 8-23 while occupied  .came back 8-24 8-25 continues nightly need tag asap , may need to  bow hunter to help harvest or tag ,","New","Plumas",39.8016119,"-120.7061096"
"WIR-2018-002322","8/24/2018 0:00","Black Bear","Depredation","Bear crushing perimeter fencing and destroying grape crop.","Active","El Dorado",38.6060402,"-120.6625196"
"WIR-2018-002316","8/15/2018 0:00","Black Bear","Depredation","Bear killed goats.  Returned and began killing chickens","Active","El Dorado",38.9191338,"-120.8855302"
"WIR-2018-002312","8/23/2018 0:00","Black Bear","Depredation","Bear came onto the property and destroyed several fruit trees.  The bear also damaged several fences","Active","Shasta",40.9749355,"-122.443314"
